Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Female,18,Computer Science,96.74986623839015,5.1363788045946706,3.3994088336607025,7.142540209053472,7,3.6151446646174543
Male,20,Business,100.0,6.759832473076228,3.181954256689803,8.936114665592171,5,2.76791209055513
Male,22,Psychology,98.98875878310558,7.725494099444237,2.7362221074973343,5.872760973363105,12,2.3401329804157918
Female,22,Business,93.46514058741508,14.0,3.7343240473652237,9.88012185282812,7,3.529905334655157
Female,19,Engineering,100.0,5.983646563432073,2.9231204104194592,8.490063474857157,10,3.7097346344110123
Female,22,Economics,94.20937112794188,5.338092821622933,2.738786515648613,7.9385915340457105,7,3.0277001989278456
Female,20,Economics,95.23500471473054,13.145682786145732,3.767784209696502,8.208929009312623,8,2.7782898932889992
Female,18,Computer Science,100.0,6.116755965063308,3.18377489142416,8.706992176705555,8,3.315766386300874
Male,23,Computer Science,93.51043026581257,13.280264596449442,3.414569280258674,4.9500496629396515,8,2.3988879138417967
Female,22,Engineering,85.5126025550661,9.256780429872688,3.6784115744376993,8.715293336887163,8,3.962897754868609
Female,19,Economics,100.0,2.8273530769988944,2.3551776724047078,9.596038351696443,8,3.2184923332846727
Female,19,Economics,96.31846651770338,3.59648079292103,3.5093518830419326,9.024699905708594,8,3.874746697337009
Male,18,Business,84.71285254175234,5.152173317625135,3.0960593285863824,8.41365534540228,7,3.438874607985481
Male,22,Computer Science,78.7357935997921,5.018408955065123,3.4432093427822417,9.313309914985425,10,3.680337612949839
Female,18,Business,85.58163415636054,5.773826408701278,2.5859616395965386,7.2638001001308705,7,4.0
Female,23,Mathematics,92.42995635219883,14.0,3.201605608498102,9.8728051129784,7,2.554112729735436
Male,23,Engineering,78.56169762263144,7.143823545688362,3.3090485807130308,4.595644649100804,4,4.0
Male,23,Mathematics,87.72616004043375,4.215619096206464,2.3867691654476877,6.498252098546489,7,3.5291613817793737
Male,21,Economics,96.38363497880887,13.595521754383125,3.5856714642662366,10.0,8,2.4508103190912323
Male,18,Mathematics,88.73189802868163,14.0,3.60067183559366,7.148052999939166,9,3.4534893285113037
Male,18,Computer Science,95.92372902244618,5.71554500818425,3.349715076045755,8.207348278982405,4,3.2485397275834225
Female,19,Business,96.63684729043337,4.148976753331892,2.6495658335894188,7.102885646369797,8,4.0
Male,22,Psychology,77.94528841775674,14.0,3.6476440334660136,8.309237575518562,7,4.0
Female,24,Economics,94.64486892052145,4.134434495295899,3.4420051549534163,8.253444365444278,9,4.0
Female,23,Economics,84.1151858827499,3.2178811970970886,2.1146877468193606,8.922052075693816,7,3.650276558600272
Male,24,Computer Science,84.65465309946651,2.0377385095481735,3.4526515633742694,7.997433817493789,8,3.818923445685258
Female,20,Computer Science,69.62458424805973,10.995737897383801,2.786606243253844,5.694285103094248,8,2.567129046772714
Male,22,Mathematics,80.80783179856607,5.88907916532514,3.631492576797443,5.017163720079546,7,3.422692394638096
Female,19,Mathematics,98.20348665094816,9.87560447470155,2.8602379928500024,9.893819091922728,7,2.5646603582035383
Female,20,Mathematics,97.60818660754451,13.20068962402041,3.4234124628726126,8.555322218849492,5,3.395136481420701
Male,23,Computer Science,100.0,4.650741433161385,3.0238788377884305,6.522057307740044,4,2.523700847035356
Female,23,Business,90.87295156566537,6.983880961122708,4.0,7.477587383901009,9,3.4353771603595793
Male,22,Business,72.71168249765536,6.698009607540695,4.0,6.481269245391693,7,3.57417960633848
Female,20,Mathematics,100.0,6.998894275346116,2.7017339427381346,8.31312483821078,9,2.876818015409635
Male,18,Mathematics,90.33559748185749,7.739996421153349,3.9531388474444054,6.050586176811411,11,4.0
Male,18,Computer Science,57.88060389923824,3.731212378371929,3.163698337836272,7.048322357284735,11,2.8670351818871254
Female,19,Psychology,100.0,6.800312860020836,3.3832948628992097,6.709126831234142,7,2.4288761989974965
Female,20,Computer Science,76.22434934130463,2.8873738609059925,3.7562013474995464,8.021811422206028,9,3.45570538720556
Female,24,Psychology,94.19891647347512,7.846169344628246,3.1726538805545443,9.794070714195845,14,2.768140183670899
Male,22,Engineering,100.0,13.288986868435579,2.471822440058598,8.428091956439937,7,3.204891936787318
Male,21,Psychology,75.46083660337403,3.869511340237072,3.0195723290421186,5.059402205170121,10,4.0
Male,20,Computer Science,91.30667146441246,14.0,3.4702562025925046,8.303647241292092,12,3.953198366015366
Male,20,Business,82.48802235442108,6.776513114466717,3.133486606835861,7.414474014621415,3,3.158145549592042
Male,18,Engineering,84.34379483529959,2.650349147498161,2.6396735321969227,9.62539031720026,10,2.4832374459444466
Female,18,Psychology,91.44247338182645,5.060940933720396,2.72377829903947,9.878482931499253,6,2.942675675206079
Female,19,Business,91.03092141034597,10.721290885385311,3.4949557323967095,10.0,7,2.3877840686645984
Male,18,Economics,90.283639447318,8.119887397384801,2.4383410029549575,7.726897379018361,6,3.9649641756074896
Female,21,Computer Science,95.44481305022282,2.4368172715680974,2.788852803877122,6.3495813579728875,7,4.0
Male,22,Engineering,96.97945403869912,10.239417416537087,3.425157198046501,7.872216306510454,11,2.437246525214605
Male,21,Computer Science,96.81308567493616,1.9128890503263154,3.0102387577271505,7.757612960202299,7,3.5659301844406897
Male,22,Computer Science,94.17595727370535,14.0,2.824478702553819,5.4538184736512,8,3.4928218762715115
Female,24,Psychology,100.0,3.9930914689379806,3.931452426302337,9.58191754774863,7,3.246960096952585
Male,20,Mathematics,98.55681542107601,14.0,4.0,7.9235061750520295,9,3.8563928636286375
Male,19,Engineering,96.74569389517899,5.0756443249319485,3.09520018696143,6.791097880975828,7,2.8869680910609765
Male,18,Economics,86.43364270755049,1.2059333738903835,3.249317030361574,6.2352010544424195,8,4.0
Female,19,Economics,100.0,7.938635165125694,3.3111210552166703,5.620157614211552,5,4.0
Female,19,Business,78.84158179655478,3.5313599542370153,2.8065111251745156,8.4986180886128,17,2.5918022815645623
Female,22,Engineering,93.77504352484985,7.264539452770855,4.0,7.450495611021527,8,4.0
Male,20,Mathematics,71.18409205143438,4.198567380471378,4.0,6.191878974327443,4,2.88096484414262
Female,24,Business,99.53240833466248,5.535257348061641,3.1005542747378616,7.035404839010723,7,2.7792513057439567
Male,19,Computer Science,89.14376013055059,3.1406614499321006,3.531715108885099,6.953817819206066,7,3.20854311428436
Male,19,Engineering,100.0,3.7650639880548074,3.25504424105104,5.531945169325195,6,3.9751522626967026
Female,23,Engineering,90.23981428066803,9.94064417171552,3.153228515769736,8.191122580211701,13,2.187715546166191
Male,19,Psychology,93.00271931107605,7.695103132581399,3.181927449401174,7.296238759257577,7,3.1274256513401415
Male,18,Economics,76.39813994250031,5.9289833800303535,3.014399564021858,4.838820788181583,7,3.1076041904241323
Female,18,Business,100.0,4.590015171705421,3.268793887079858,7.898187098005538,8,3.9956835567778692
Female,18,Business,89.28017549893703,5.774506884708941,3.593294462240256,10.0,6,3.2721319887080114
Male,20,Business,80.71285061430976,2.9128969264920506,3.884115031902468,9.055893815090336,9,4.0
Male,24,Economics,62.13004411085508,9.188353671339765,3.333467016545653,6.586285901066037,8,4.0
Female,19,Economics,61.1842760532043,2.075245896411504,3.663949050237087,7.87162773939116,8,2.1938925139028864
Female,19,Engineering,100.0,3.986282953145055,2.58527178107083,10.0,7,2.4091607913417405
Female,19,Economics,81.5467738717203,14.0,3.283909316428347,9.867352714276901,9,3.60439560621078
Male,23,Engineering,83.71526052664454,9.329835677686825,4.0,6.583285410830604,6,3.4277540736290617
Male,20,Economics,80.72001075132528,10.627604071407072,3.2658222387469604,8.190752291753961,8,3.5735496108387887
Female,19,Engineering,81.79831361938693,2.316396291928503,3.31848065260074,8.761119605664007,7,3.0484297815734074
Male,23,Engineering,100.0,5.537101386447858,3.0092962372816037,8.967191874668671,7,3.4028265039376464
Male,22,Economics,99.81332897799788,9.510731169079683,3.3943796121875653,5.9132873312448115,10,2.702820621827996
Female,20,Psychology,86.86929242092593,9.217660030504888,4.0,7.934388760050364,10,3.1004854954202337
Female,19,Psychology,100.0,3.125240964815414,3.1055338462242164,7.490670508546294,9,3.1672590154560503
Male,22,Business,99.91425443917518,2.1608884379544544,3.38363508272348,9.745344342178436,7,3.180466696243498
Female,18,Computer Science,98.48129770050195,3.8407193054599693,3.7310111513376336,6.470481017472315,7,2.488836615140587
Male,22,Economics,87.31307884824778,9.096070389070544,3.1038884595875627,7.301940319779512,7,3.569253958157266
Male,22,Business,67.74236444973127,12.13322089685212,3.233720373483215,8.685823873810449,5,2.4143887049635793
Male,18,Computer Science,55.155040133365716,14.0,2.763321672239831,9.334262132191984,7,2.922541792066286
Female,21,Business,100.0,4.341899126299491,3.84823401601103,7.918051058709347,7,3.5458925001333603
Male,19,Economics,99.47226122680149,4.161048039609172,3.5775844922454074,9.383234453255147,10,3.03919522488929
Male,18,Engineering,99.20540462818276,4.344481736518931,2.5684635044564215,10.0,5,3.3360274641705177
Male,22,Computer Science,63.64994871863961,4.029371110762003,3.1491271357189796,4.1472212486401565,8,3.548992100754886
Female,20,Engineering,95.330881535473,14.0,3.3178443394600543,8.784005627457418,6,2.932350774842537
Male,20,Business,98.1341583095489,1.8219481142718454,3.2923924697803173,7.807676064898985,6,4.0
Female,24,Psychology,68.39138551858456,5.506258592305327,3.8463459011621084,5.417180559720444,7,3.1621941268521896
Male,23,Psychology,61.88741903488504,3.465492312103227,3.5155374021852555,7.3597207596433005,15,3.200420651185159
Female,23,Mathematics,61.34223213089725,14.0,3.159305519821591,8.270512054749942,8,1.8496218981036674
Male,22,Economics,92.63740575963094,6.563115965594399,3.94259064726945,7.9477702826418675,7,2.0519741099391697
Male,20,Mathematics,87.80197795473578,2.709040081911139,3.6720665202661538,8.39405269829054,7,4.0
Male,20,Computer Science,100.0,14.0,2.350370277982031,8.39588277628752,7,2.986363732612448
Male,22,Mathematics,100.0,5.376638115750469,3.5839686710532273,8.653032279389494,7,2.3534431416450383
Male,18,Computer Science,100.0,9.04615771284972,4.0,7.890230265393956,6,3.066524318690814
Male,21,Psychology,75.92822231536509,13.747866193519954,2.795662435032735,10.0,10,2.471012621161341
Female,19,Computer Science,98.47486674079975,2.486693859960263,3.292682080252077,8.616755633437533,10,3.577476743802564
Female,19,Psychology,97.50465434519833,2.7370429959457727,3.1453054891327867,8.969617033763821,5,3.647013279724653
Male,20,Mathematics,76.85580669731975,3.723751815783297,4.0,8.580892679827224,8,3.224440827016111
Male,19,Economics,67.52237226743229,10.095378970249755,4.0,9.927443308499925,9,3.734088897004399
Female,19,Engineering,96.83219341192282,6.7580517983037325,3.2410376017232965,7.826118801231735,0,2.635626554820268
Male,21,Business,85.40457812613164,4.629687966336129,2.6450680586318644,7.597179604573405,12,2.1953672069571386
Female,24,Psychology,98.51578007201046,4.917549661574457,2.7492860533339476,9.482065882817624,7,3.8194217000461874
Male,18,Mathematics,100.0,2.3893966418670223,3.4402080097484067,10.0,9,3.8965757246494714
Male,21,Psychology,83.37961565559637,2.416029460734034,3.493847992406462,10.0,7,3.181602559841524
Male,18,Computer Science,97.31621413105454,5.705018398586193,2.7687821308706204,7.2648940289501756,6,2.4805331457819277
Female,24,Business,97.74952131256453,5.789992363647927,4.0,7.912193542207767,4,2.815691674219494
Female,22,Psychology,100.0,11.051458364653216,3.2312873554750734,7.5234737987355595,8,3.043743187538546
Male,18,Computer Science,100.0,9.768509111741187,2.8233268668363585,10.0,7,3.239280119326851
Male,19,Business,81.0440084150655,3.7988161319960727,4.0,8.25806790436036,10,3.5495455168713357
Female,19,Business,92.06796291146645,4.492063195891051,2.578746971414103,5.7710918587862094,9,2.468611129352009
Female,21,Engineering,81.92156853505394,3.8223028523453033,2.354171425408265,7.9152869045951215,8,3.22546599240622
Male,21,Business,92.26297469698865,5.740507178984345,2.500025183948346,8.39598275417111,10,3.037521221368797
Male,18,Business,90.23121876872419,11.336433297422682,3.671138688137126,7.146132840782558,8,3.2051220924930046
Female,20,Psychology,81.69400504671766,3.106966817423203,3.246780452594814,8.63336892801357,7,3.2157917204173603
Male,18,Engineering,90.48066536110039,12.61127047185548,3.2885563192209313,9.058503761032213,10,3.126095754920006
Male,22,Business,87.86935561078528,11.947986034822707,3.554485605560264,7.222822221478097,9,2.8274758900823747
Female,20,Economics,94.36298127672869,14.0,3.139231594693816,8.683366946050507,7,3.279932193483656
Female,22,Mathematics,100.0,4.064335649291039,2.4734746696196095,5.407297756759341,10,3.9784551047228054
Female,18,Engineering,100.0,12.46097683122001,3.0394397074801454,9.020532729202776,8,3.4011310118161533
Female,19,Psychology,96.20628213542551,3.7934414342689706,2.737729787677482,4.461399058430825,5,3.581020927595195
Female,18,Psychology,93.9534193663583,14.0,3.9124160755827218,9.55797058540423,9,3.177113240421496
Male,19,Psychology,100.0,4.02773412363969,3.2659917659868554,8.380651024421232,10,3.159129257588007
Male,22,Business,97.87489447279599,12.204593000790522,3.5010954603354274,7.943418371778024,8,3.880928979084213
Female,20,Mathematics,59.82335028939742,8.92418198421385,3.4432652532389323,8.458708732714422,7,3.4543214730222283
Male,19,Mathematics,99.63972006784546,7.167591231817781,2.7491272966980427,6.90995023584261,9,3.5117327665645295
Female,20,Business,79.3638096125564,8.301235234635364,3.425723073590099,5.29315297767162,8,2.851575369532679
Male,19,Mathematics,84.80506683310882,4.074231399528137,3.869502212874819,9.564581597023505,5,3.8371009258232553
Male,22,Computer Science,88.54780455293873,5.727374248085505,3.0744152375034357,7.9514545251107025,7,3.982459931122528
Female,20,Mathematics,100.0,5.090516230269413,3.5980714444856474,8.12175357598136,7,2.5714356963015335
Female,18,Psychology,85.66420961080021,14.0,3.3744609905166367,9.56567210405377,7,3.2963443962971235
Male,23,Business,100.0,6.157732912930824,3.7204926773131457,9.462227326184339,8,2.9186566952218667
Male,18,Economics,99.40270318638922,1.6219377257171965,3.281475590594316,7.944861172440878,7,2.8571565979504543
Male,18,Economics,94.45208908073224,5.661114122390174,3.662523241721142,8.406473409235904,8,3.68504549600138
Male,18,Mathematics,83.70845220892764,12.94946838166478,4.0,6.849369808474022,2,3.9306028684516323
Female,19,Engineering,100.0,9.635225295361352,3.4681109361799916,6.4644090855747445,6,3.4612093133568265
Male,22,Mathematics,100.0,9.708153086448684,3.7055378116086453,8.164358258171944,8,3.9549618413994434
Female,21,Psychology,41.12860287550913,14.0,3.1009923349820605,7.707944532493897,7,2.3679490363041364
Female,19,Computer Science,98.71308330343665,6.813741957138388,2.73336524660487,8.454766929524235,7,3.5637949818148056
Female,24,Economics,100.0,3.481689698344333,2.6897018840380564,10.0,7,2.28893260765956
Female,23,Engineering,83.56923412215679,3.210867779281279,3.093097905570006,9.370243130529623,8,3.450732262815076
Female,18,Mathematics,88.15377830119625,7.46056637233926,3.0251113088726562,9.630047845809678,8,3.92148841356476
Female,19,Economics,100.0,1.964716449461526,3.0677736179065063,9.242575706803043,7,3.279112534823418
Male,20,Engineering,78.8800178944568,2.2644697025866973,3.3850959652536354,8.485647460156652,6,4.0
Male,21,Mathematics,100.0,14.0,3.810951005096181,6.219343798185696,4,3.4467744419920705
Female,24,Business,99.85992943786012,4.030947817243093,4.0,8.206459034331559,8,2.793456912453807
Female,22,Computer Science,81.29130873994634,5.256749314023077,2.665252741236162,8.021945406322537,10,2.9356217524726578
Male,18,Mathematics,93.61225013732894,5.66777655069529,3.694377616178033,7.430051327427883,7,3.058331984906137
Male,20,Mathematics,75.95533538662205,7.922301876619785,4.0,8.945572758836807,17,3.2546768370055603
Female,19,Economics,93.69636323160222,7.809875073973787,3.166906255472185,8.060490430490809,7,2.4505050158681327
Male,18,Computer Science,94.68635553111481,7.131508717975578,3.321392965866282,9.796244090209084,8,2.672945055669647
Male,20,Engineering,90.14110707383907,6.472745776539599,3.824629306918774,7.232608099498562,6,3.960042841681166
Female,20,Mathematics,99.3231078712647,6.1519113371229635,3.1574115243579985,8.743335661629978,7,2.711116726255897
Male,19,Business,88.93655671082836,10.292373620683632,3.061728019678506,6.998906479997441,5,3.3783894187903134
Female,19,Economics,99.47051725190245,3.792886355445756,2.1912905878048705,6.475504988633973,13,2.583705053206253
Female,19,Business,91.52267105075428,3.8054166942476275,3.2315441647991916,8.014147198139893,7,2.7503367494393007
Male,22,Business,52.37042201301189,4.667833398394776,3.017316450209123,8.40603358441529,7,3.374705745843003
Female,20,Business,82.08867974039299,1.4151817756180727,4.0,4.470236461533715,6,3.897083898226985
Male,22,Mathematics,96.75609787934587,14.0,3.288244562597563,10.0,5,3.34794055929053
Female,19,Psychology,94.36076997455999,5.572135434953965,3.652690464205351,5.265265552010931,8,2.1813687580256644
Male,22,Economics,91.50510503324361,3.402602275369402,3.415527782893792,10.0,7,3.916396744110023
Female,21,Psychology,100.0,0.9745259048260815,3.106845046346305,7.673877869934406,8,4.0
Female,19,Psychology,94.72728474911727,5.0933177826084535,2.716177094537258,8.871093885249387,8,3.1869652365331174
Female,23,Psychology,100.0,3.8011693110096694,3.138019616056526,7.815826196990854,9,3.278879560766221
Female,22,Engineering,88.99627877504612,3.8734238769604814,3.205014235546763,7.229226302203729,6,3.643418675562281
Female,22,Engineering,100.0,8.288022854951112,3.2286841732927396,8.030267997312789,10,2.6289289831417753
Female,22,Psychology,100.0,8.991658211657379,3.444376388041005,7.681881144205751,8,2.8609396502494575
Female,21,Business,77.04645996010294,4.093621034705996,2.460282901587582,6.6661986208955,8,2.738670541572933
Male,18,Psychology,77.50812242018405,8.483093380715056,3.4893502587460596,7.424362843941743,16,3.4815829459735506
Female,19,Business,76.51493059929795,9.002527738341659,3.2905796342439793,8.904357303309622,7,3.9912387539212397
Male,19,Economics,100.0,6.399432273157043,3.5418875768888256,7.408252041510789,8,3.967617417780375
Female,19,Business,100.0,4.594037891102494,3.284081323531652,5.43612931688543,8,3.362783826831011
Male,24,Mathematics,87.23499853770309,6.920766786036289,4.0,8.183223370436414,9,4.0
Male,19,Computer Science,100.0,14.0,3.1296743963011795,6.488182500450765,8,3.094488251776939
Female,19,Computer Science,90.42410142702578,3.5955867459702286,2.1428408977919027,8.823789958405492,7,2.428060651492003
Male,19,Engineering,87.43270719361438,6.623117882248571,3.2099278500595725,7.479895621692317,10,3.0132746850676604
Male,18,Business,100.0,2.8652946031002804,3.8103298758955777,10.0,10,3.6960816439102566
Female,18,Psychology,89.83484179434457,4.960448108527274,4.0,9.30538826770957,9,3.627393730863118
Female,21,Psychology,95.9258664329222,3.9052565593300423,3.5082152872598034,8.53311359401101,11,3.6805130797398116
Female,19,Mathematics,98.67653049442181,7.398128303229363,3.097687951106193,7.696532956952359,6,3.823328014017598
Female,18,Engineering,100.0,7.710516875099996,4.0,7.831882035638973,13,2.811715317847289
Male,18,Psychology,99.97493993816528,3.9112002731222626,3.6487219306805745,7.351286364200341,12,2.749349135133911
Male,20,Mathematics,96.48364612753566,2.929663054702201,3.2427469907494584,5.8699074781190115,7,3.734605022498531
Female,24,Business,100.0,11.85124403766719,3.1609488600695816,8.158690467978438,8,3.147747218430722
Male,19,Economics,100.0,4.597001277722586,2.8920075343518308,7.269793453825627,7,2.066205522085238
Male,24,Engineering,80.33009276088958,5.622785540449502,2.8688890478565208,7.169457669451775,13,2.7525400530673076
Male,24,Economics,100.0,3.46856912596299,2.970415215753313,8.07676128838092,7,3.5498391518337784
Male,19,Business,78.01594252933428,6.879081755191635,3.7544768063537046,8.90481759380354,8,3.1487318637835555
Male,22,Computer Science,91.3613243858286,14.0,3.3090861393565536,5.486186119128349,9,3.2478263471567956
Male,23,Computer Science,90.1840385939875,9.85458004400372,3.640903892409823,7.541522631123424,7,4.0
Male,20,Computer Science,82.56471460126087,6.609418412162446,3.3598200134162024,7.830338489421801,10,3.9128816711629453
Female,19,Business,100.0,7.40474615267981,3.5273730932574785,9.923250711152754,9,3.311892159742948
Female,21,Psychology,92.64837171814004,3.436162977818774,2.9999246695422994,7.959026845217982,7,3.926988239059062
Male,20,Economics,84.32432390906598,11.876842729235715,3.0278238993392574,7.77842384241709,10,3.0884929671634036
Female,21,Business,100.0,8.529954744134889,2.179474279879459,6.701283761161959,8,3.3299256068444505
Male,24,Business,98.15079500886121,3.0261850006844746,3.1332078323852337,10.0,8,3.6144446795984613
Male,24,Business,44.72715213454826,10.213604613248892,3.458451043337634,8.237615743594159,10,3.904160924647387
Male,22,Business,89.9740391561014,8.15084855964201,2.581494751499332,8.030437922549904,9,3.1950967114490596
Male,19,Mathematics,39.12195947394319,4.334724013241745,2.565829073241047,7.402379212499139,9,3.236294503800948
Male,22,Business,98.24148431949111,3.5653045405649317,4.0,7.940455398250631,9,3.120267408365966
Male,23,Economics,97.23122434978518,6.129631214309988,3.3836180494381223,7.136498868413895,14,2.703581462817617
Female,20,Psychology,94.47857514480701,7.105486860022501,3.3933755773732948,8.937346760697562,7,2.7960723110828303
Male,18,Mathematics,55.14435211220649,14.0,3.710769202018735,7.187514631045867,13,3.449773927537663
Male,22,Engineering,93.97035186776048,4.134999123108993,3.2085183654059914,8.81721217809918,8,3.2604208267259485
Female,18,Computer Science,90.30976105042646,14.0,3.6233919982007525,7.145807773145518,7,2.828125280390572
Female,18,Engineering,90.16055730455525,10.890842030942965,2.5213527981013324,8.402535838387703,7,2.33320095408491
Female,22,Psychology,81.09932308647525,5.443699624975095,3.32883543687604,9.506258340945264,8,2.9084080175883256
Female,18,Economics,100.0,5.977336694997373,4.0,4.814653263092358,7,3.876652546400786
Male,23,Mathematics,96.85559678187202,11.119052917286814,3.4303981510480943,8.800108681921854,7,3.1201960076202075
Male,23,Mathematics,100.0,4.168659974742366,3.4444239158433376,10.0,8,3.5003560587046163
Male,20,Mathematics,93.11934028082479,11.743679298976929,3.7489952747797908,8.612039759190605,5,2.8059534610019727
Male,22,Psychology,58.52319693018054,10.340002239063985,4.0,10.0,8,2.967558056126253
Male,18,Business,93.25251122012271,2.9510263011590627,3.9772540897721265,10.0,9,3.44980519723461
Female,21,Computer Science,80.28594340694818,10.742053467942622,3.6559289962178148,9.877031241915914,13,2.7672648674634717
Female,22,Psychology,100.0,8.709960537782862,3.291122696563746,8.05366512041494,12,3.40730243530851
Male,22,Psychology,91.91221226859665,14.0,3.964705424516494,5.555436266903764,8,3.6247605199108173
Female,19,Mathematics,100.0,9.103399019293013,3.0394509420834357,10.0,7,2.882798318805486
Female,19,Engineering,74.71916970476897,6.5430109289515155,3.284961370335885,7.134074393374752,7,3.8897728917095726
Female,22,Computer Science,94.47308780325378,14.0,3.161634764242699,7.630262566035965,8,3.5139675508182213
Male,18,Mathematics,68.61272838557063,4.623943477596969,3.4329382780196127,8.218007182157386,11,1.751668153431151
Female,19,Business,92.90167305870443,4.674777241159504,2.924260361781136,7.950699008971238,10,2.849902642617212
Male,22,Economics,49.544826368634304,13.140170855799418,3.097964718723467,6.1014169166763095,7,3.4079003374014953
Female,20,Engineering,88.662112755095,5.629144110293022,4.0,8.378777492510743,7,3.5501677604838746
Male,23,Mathematics,79.7261252406651,3.832498029565753,4.0,10.0,9,2.3990847416603485
Male,18,Computer Science,98.01791264090673,5.294214662054223,3.1699161586129097,8.672285357537412,8,3.44269327592634
Male,19,Engineering,100.0,3.353048631266927,4.0,10.0,8,2.9772663871348772
Female,19,Mathematics,92.84398686190714,13.178173684658029,4.0,7.91546159321867,5,3.254249053763596
Female,18,Psychology,91.17204224776705,3.6581139921335084,2.3879930678619234,8.149420076833394,11,2.3707288656330054
Male,19,Economics,98.3819043424252,5.727779011989281,3.3277307313789164,10.0,7,3.6478325538117486
Female,19,Engineering,100.0,12.452159646027095,2.8645597224445316,6.115169266861467,8,3.6066456045006188
Male,19,Computer Science,94.07180748888533,5.166706131468317,3.003185101658549,7.556083812571865,7,3.509438444059366
Female,22,Psychology,91.92655360187659,6.271356738675559,2.319588702662532,7.549627964025843,9,3.0198198823366162
Male,18,Engineering,92.83198082794905,5.51818240039304,3.6422674894837055,6.1141643028964,12,2.3081550620900426
Male,21,Economics,99.12318248278487,8.223845437428894,3.208590012296766,9.979128489653187,8,3.657798280033602
Female,22,Economics,80.52731183049592,9.345226006810055,2.8228036606875175,8.595234329772879,13,3.5343688635810215
Female,19,Business,89.7043369096803,3.1966784575649423,3.1219223025797036,7.7641548098676445,7,3.8761964775718805
Male,22,Computer Science,99.71971609156088,3.6201325150384416,3.3165660747533723,7.822257387701212,8,2.5455268506455
Male,22,Computer Science,100.0,5.856653336690285,3.6445436390067876,7.43526788217998,10,2.526038135092751
Female,18,Engineering,89.37916049090539,3.5300968273887774,3.498252695410893,7.427255265361423,9,2.139231145268514
Male,21,Mathematics,67.19326176315873,14.0,3.471603273060442,5.417759003747363,13,2.669802222973641
Female,18,Psychology,89.79399373907266,5.78955073481661,3.3827691452078614,7.193927445556762,7,3.896442960967849
Female,21,Psychology,84.45626748795745,5.660297597525448,3.0965947191038636,10.0,8,3.594229390903736
Male,19,Economics,92.47037032410007,8.886295565272313,2.152280949064599,6.324535046691368,7,3.2833458256651817
Female,18,Engineering,86.8231127031256,3.4636423483529812,3.425444219830214,6.8198105132389735,4,2.899921092407036
